Action,Name,Points,GameMode,Timestamp
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:21:24.316
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:21:24.32
CoverXBranchesAchievement,Check your branches,2,ACHIEVEMENTS,2025-04-17 09:21:24.323
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 09:21:42.62
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:21:42.622
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:21:47.277
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:21:47.795
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:21:47.796
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:21:47.878
CoverXMethodsAchievement,Check your methods,3,ACHIEVEMENTS,2025-04-17 09:21:47.898
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:21:47.909
CoverXBranchesAchievement,Check your branches,2,ACHIEVEMENTS,2025-04-17 09:21:47.928
AddTestsAchievement,Safety First,2,ACHIEVEMENTS,2025-04-17 09:22:30.724
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:22:32.526
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:22:33.052
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:22:33.054
CoverXLinesAchievement,Line-by-line,5,ACHIEVEMENTS,2025-04-17 09:22:33.118
CoverXMethodsAchievement,Check your methods,3,ACHIEVEMENTS,2025-04-17 09:22:33.122
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:22:33.138
CoverXBranchesAchievement,Check your branches,1,ACHIEVEMENTS,2025-04-17 09:22:33.153
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:22:38.216
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:22:38.739
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:22:38.748
CoverXLinesAchievement,Line-by-line,5,ACHIEVEMENTS,2025-04-17 09:22:38.831
CoverXMethodsAchievement,Check your methods,3,ACHIEVEMENTS,2025-04-17 09:22:38.874
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:22:38.878
CoverXBranchesAchievement,Check your branches,1,ACHIEVEMENTS,2025-04-17 09:22:38.904
RefactorAddXAssertionsAchievement,Double check,1,ACHIEVEMENTS,2025-04-17 09:23:02.854
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:23:02.855
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:23:04.048
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:23:04.567
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:23:04.571
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:23:04.635
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:23:04.67
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:23:04.678
CoverXBranchesAchievement,Check your branches,1,ACHIEVEMENTS,2025-04-17 09:23:04.686
RefactorAddXAssertionsAchievement,Double check,2,ACHIEVEMENTS,2025-04-17 09:23:58.012
AddTestsAchievement,Safety First,1,ACHIEVEMENTS,2025-04-17 09:23:58.014
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:01.722
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:24:02.233
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:24:02.235
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:24:02.286
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:24:02.303
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:24:02.307
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.245
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.252
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.259
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.273
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.28
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.286
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.291
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.297
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.305
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.312
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.317
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.326
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.332
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.337
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.345
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.352
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:37.359
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:24:37.764
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.768
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.775
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.781
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.787
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.793
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.82
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:24:53.829
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:24:54.283
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:24:54.285
CoverXLinesAchievement,Line-by-line,14,ACHIEVEMENTS,2025-04-17 09:24:54.357
CoverXMethodsAchievement,Check your methods,7,ACHIEVEMENTS,2025-04-17 09:24:54.362
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:24:54.368
CoverXBranchesAchievement,Check your branches,4,ACHIEVEMENTS,2025-04-17 09:24:54.399
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.294
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.301
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.307
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.313
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.318
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.324
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.329
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.338
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:21.344
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:25:21.811
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:25:21.812
CoverXLinesAchievement,Line-by-line,14,ACHIEVEMENTS,2025-04-17 09:25:21.865
CoverXMethodsAchievement,Check your methods,8,ACHIEVEMENTS,2025-04-17 09:25:21.882
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:25:21.896
CoverXBranchesAchievement,Check your branches,5,ACHIEVEMENTS,2025-04-17 09:25:21.928
TriggerXAssertsByTestsAchievement,Assert and Tested,1,ACHIEVEMENTS,2025-04-17 09:25:29.566
RunXTestSuitesAchievement,The Tester,1,ACHIEVEMENTS,2025-04-17 09:25:30.089
RunWithCoverageAchievement,Gotta Catch ’Em All,1,ACHIEVEMENTS,2025-04-17 09:25:30.09
CoverXLinesAchievement,Line-by-line,6,ACHIEVEMENTS,2025-04-17 09:25:30.152
CoverXMethodsAchievement,Check your methods,4,ACHIEVEMENTS,2025-04-17 09:25:30.158
CoverXClassesAchievement,Check your classes,1,ACHIEVEMENTS,2025-04-17 09:25:30.177
